2014-04-21,102.56
2014-04-22,102.60
2014-04-23,102.26
2014-04-24,102.34
2014-04-25,102.12
2014-04-28,102.46
2014-04-29,102.57
2014-04-30,102.14
2014-05-01,102.30
2014-05-02,102.34
2014-05-05,102.06
2014-05-06,101.57
2014-05-07,101.72
2014-05-08,101.66
2014-05-09,101.74
2014-05-12,102.10
2014-05-13,102.20
2014-05-14,101.75
2014-05-15,101.44
2014-05-16,101.50
2014-05-19,101.26
2014-05-20,101.26
2014-05-21,101.44
2014-05-22,101.76
2014-05-23,101.88
2014-05-27,102.14
2014-05-28,101.78
2014-05-29,101.58
2014-05-30,101.77
2014-06-02,102.30
2014-06-03,102.42
2014-06-04,102.69
2014-06-05,102.44
2014-06-06,102.50
2014-06-09,102.52
2014-06-10,102.37
2014-06-11,101.94
2014-06-12,101.83
2014-06-13,102.06
2014-06-16,101.82
2014-06-17,102.18
2014-06-18,102.16
2014-06-19,101.84
2014-06-20,102.14
2014-06-23,101.90
2014-06-24,102.13
2014-06-25,101.75
2014-06-26,101.66
2014-06-27,101.39
2014-06-30,101.28
2014-07-01,101.51
2014-07-02,101.76
2014-07-03,102.19
2014-07-07,101.84
2014-07-08,101.53
2014-07-09,101.70
2014-07-10,101.26
2014-07-11,101.33
2014-07-14,101.58
2014-07-15,101.62
2014-07-16,101.69
2014-07-17,101.30
2014-07-18,101.37
2014-07-21,101.34
2014-07-22,101.54
2014-07-23,101.50
2014-07-24,101.82
2014-07-25,101.81
2014-07-28,101.82
2014-07-29,102.12
2014-07-30,102.90
2014-07-31,102.75
2014-08-01,102.45
2014-08-04,102.47
2014-08-05,102.77
2014-08-06,102.34
2014-08-07,102.06
2014-08-08,101.91
2014-08-11,102.14
2014-08-12,102.22
2014-08-13,102.48
2014-08-14,102.44
2014-08-15,102.19
2014-08-18,102.54
2014-08-19,102.86
2014-08-20,103.36
2014-08-21,103.78
2014-08-22,103.97
2014-08-25,103.96
2014-08-26,104.12
2014-08-27,103.98
2014-08-28,103.78
2014-08-29,104.00
2014-09-02,105.10
2014-09-03,104.88
2014-09-04,105.22
2014-09-05,104.94
2014-09-08,105.65
2014-09-09,106.32
2014-09-10,106.76
2014-09-11,106.87
2014-09-12,107.24
2014-09-15,107.18
2014-09-16,106.91
2014-09-17,107.58
2014-09-18,108.69
2014-09-19,108.96
2014-09-22,108.88
2014-09-23,108.82
2014-09-24,108.92
2014-09-25,108.70
2014-09-26,109.32
2014-09-29,109.34
2014-09-30,109.66
2014-10-01,109.30
2014-10-02,108.10
2014-10-03,109.70
2014-10-06,109.08
2014-10-07,108.30
2014-10-08,108.41
2014-10-09,108.00
2014-10-10,107.83
2014-10-14,107.15
2014-10-15,106.06
2014-10-16,105.98
2014-10-17,106.72
2014-10-20,106.87
